Order_ID,Product_Category,Shipping_Mode,Order_Value,Package_Weight_Kg,Warehouse_Distance_Km,Items_in_Order,Warehouse_Processing_Hours,Courier_Load_Index,Traffic_Index,Delivery_Time_Hours
ORD101073,Electronics,Standard,4477,3.08,790.1,3,3.41,5.85,1.37,56.55
ORD101074,Fashion,Same-Day,6571,3.41,529.4,6,3.24,1.99,7.23,42.85
ORD101075,Home & Kitchen,Express,4393,3.8,707.4,5,2.0,8.83,5.93,60.45
ORD101076,Fashion,Same-Day,6500,5.13,285.5,9,3.26,6.64,3.61,38.63
ORD101077,Electronics,Express,3323,2.6,110.9,2,3.64,4.0,9.82,38.45
ORD101078,Books,Express,2373,2.22,223.6,4,1.41,9.24,5.33,48.13
ORD101079,Books,Express,5507,3.97,915.2,5,3.27,7.2,6.74,68.42
ORD101080,Beauty,Express,5573,3.19,763.8,5,2.78,4.03,7.63,60.08
ORD101081,Beauty,Express,3516,2.83,628.4,5,2.65,6.68,3.17,49.66
ORD101082,Fashion,Express,4217,4.02,837.5,3,2.05,8.77,1.8,61.28
ORD101083,Electronics,Express,10089,4.2,551.1,8,3.97,8.28,8.85,59.33
ORD101084,Electronics,Standard,3953,2.07,796.3,1,1.2,8.78,5.93,62.31
ORD101085,Home & Kitchen,Standard,7464,4.88,427.3,9,3.07,9.02,1.95,52.05
ORD101086,Electronics,Standard,6138,4.26,750.9,4,4.16,2.56,4.67,63.44
ORD101087,Fashion,Express,3672,3.52,893.4,4,1.68,1.81,4.08,56.88
ORD101088,Fashion,Standard,1318,3.52,66.7,2,2.17,8.12,2.04,27.71
ORD101089,Beauty,Express,300,3.36,847.3,2,1.27,2.67,7.79,51.99
ORD101090,Books,Standard,4470,5.12,238.8,9,2.93,8.3,9.82,57.41
ORD101091,Beauty,Same-Day,5014,5.67,196.3,4,2.45,8.05,5.38,26.27
ORD101092,Books,Standard,4520,3.33,643.5,7,4.21,1.5,3.91,67.55
ORD101093,Home & Kitchen,Same-Day,4830,4.41,176.3,2,3.28,1.62,5.22,24.98
ORD101094,Beauty,Same-Day,3832,2.83,534.3,6,4.17,3.32,4.24,44.2
ORD101095,Electronics,Same-Day,3107,3.4,807.1,2,3.56,9.47,4.05,51.82
ORD101096,Books,Express,5784,3.08,703.9,7,1.69,4.53,5.12,49.83
ORD101097,Fashion,Express,5797,3.18,770.1,5,3.99,1.11,4.73,53.35
ORD101098,Books,Express,5064,1.35,824.0,1,3.67,5.74,6.23,55.93
ORD101099,Fashion,Standard,3954,3.39,543.8,4,1.32,8.0,3.82,59.35
ORD101100,Electronics,Express,6133,5.0,230.8,7,4.29,1.87,4.5,42.19
ORD101101,Home & Kitchen,Express,5219,3.17,805.4,5,2.53,6.69,2.24,57.51
ORD101102,Beauty,Express,3926,2.69,80.9,5,3.52,3.56,3.45,23.32
ORD101103,Beauty,Standard,4262,3.05,432.4,3,1.62,2.63,1.18,41.45
ORD101104,Fashion,Express,3086,3.58,770.0,1,3.61,5.49,8.68,63.66
ORD101105,Electronics,Standard,5521,3.6,632.6,3,3.0,3.07,2.34,59.08
ORD101106,Beauty,Express,5102,2.54,279.6,4,3.34,2.09,1.31,31.0
ORD101107, beauty ,Standard,3683,2.64,662.9,6,4.12,6.63,7.12,75.96
ORD101108,Beauty,Standard,6640,4.84,673.1,10,3.08,5.55,6.83,64.21
ORD101109,Books,Same-Day,7972,3.29,250.1,7,3.45,4.44,5.18,30.19
ORD101110,Beauty,Express,5413,4.91,518.4,2,1.31,7.75,8.68,45.92
ORD101111,Books,Standard,1661,2.74,720.4,3,2.51,5.44,1.8,56.23
ORD101112,Books,Express,2960,2.66,517.8,3,2.01,1.32,6.92,45.83
ORD101113,Electronics,Express,3326,2.69,605.6,1,3.19,8.64,5.09,58.99
ORD101114,Electronics,Express,5139,3.26,122.4,2,1.43,2.49,4.35,23.56
ORD101115,Beauty,Standard,4165,2.96,625.3,2,3.06,2.01,6.46,68.61
ORD101116,Home & Kitchen,Same-Day,1931,4.03,374.3,2,2.19,4.07,7.21,40.14
ORD101117,Beauty,Standard,4352,3.49,185.0,6,4.06,9.04,3.84,50.19
ORD101118,Electronics,Express,4309,4.37,374.3,3,4.46,8.52,7.55,47.99
ORD101119,Books,Same-Day,814,2.24,174.6,3,3.64,2.99,4.51,23.55
ORD101120,Fashion,Express,4573,3.62,716.2,7,2.98,4.56,7.56,69.93
ORD101121,Electronics,Standard,3834,4.92,799.0,5,3.87,1.03,9.02,63.0
ORD101122,Fashion,Standard,3240,3.79,448.7,4,1.82,5.03,8.44,52.51
ORD101123,Books,Same-Day,5442,4.22,17.4,10,2.68,5.88,9.03,25.97
ORD101124,Beauty,Express,5649,2.44,269.1,4,1.91,4.83,4.62,35.47
ORD101125,Home & Kitchen,Standard,5770,3.03,121.5,3,1.34,1.71,8.16,36.46
ORD101126,Beauty,Same-Day,2766,3.17,457.5,3,2.32,4.03,2.66,26.3
ORD101127,Electronics,Same-Day,5364,2.81,859.5,5,3.11,5.32,8.51,63.06
ORD101128,Fashion,Standard,4832,2.1,179.7,1,2.03,2.26,3.36,27.65
ORD101129,Books,Same-Day,,3.91,673.6,10,3.88,6.23,5.02,48.6
ORD101130,Books,Express,2523,7.15,498.4,6,2.64,2.43,8.27,51.0
ORD101131,BOOKS,Standard,4535,2.11,625.2,1,3.43,2.17,8.41,61.33
ORD101132,Fashion,Same-Day,4192,2.03,348.4,1,1.46,3.56,5.56,22.99
ORD101133,Books,Express,4410,2.86,355.6,6,4.46,4.16,5.89,45.72
ORD101134,Beauty,Same-Day,5865,2.03,922.1,3,2.91,1.81,2.07,47.09
ORD101135,Fashion,Express,3575,3.84,673.1,3,2.55,8.44,6.48,60.49
ORD101136,Home & Kitchen,Standard,4743,4.76,473.3,6,2.11,7.23,6.16,65.41
ORD101137,Electronics,Standard,1457,1.9,86.6,1,3.48,8.09,2.95,38.38
ORD101138,Books,Express,3130,1.96,580.2,2,2.89,8.69,1.86,50.98
ORD101139,Fashion,Standard,2307,2.75,693.0,5,1.8,1.25,4.34,56.68
ORD101140,Fashion,Express,1569,2.65,225.7,3,3.33,1.98,5.22,32.79
ORD101141,Electronics,Standard,2470,4.31,148.5,1,2.93,9.39,6.4,48.6
ORD101142,Beauty,Express,1716,2.43,240.9,3,2.2,9.68,8.6,39.37
ORD101143,Home & Kitchen,Express,5563,3.25,224.7,4,2.89,2.41,9.69,43.12
ORD101144,Electronics ,Same-Day,4904,4.57,612.1,7,2.4,8.35,8.09,58.05
ORD101145,Books,Same-Day,2692,3.26,441.9,5,4.34,2.08,7.83,39.31
ORD101146,Books,Express,1238,3.43,808.6,6,3.5,6.6,6.44,61.45
ORD101147,Electronics,Same-Day,7096,4.24,234.3,6,2.96,2.11,8.02,29.99
ORD101148,Electronics,Same-Day,3913,2.89,61.2,4,1.43,6.49,6.06,22.58
ORD101149,Fashion,Express,1861,2.2,605.1,2,2.28,3.05,1.13,45.55
ORD101150,Books,Same-Day,6601,2.77,787.8,6,3.57,6.89,7.37,59.15
ORD101151,Fashion,Same-Day,3289,3.33,721.6,8,4.56,6.41,4.62,52.83
ORD101152,Electronics,Express,3624,2.04,462.8,2,2.66,2.23,5.73,43.1
ORD101153,Books,Standard,7436,5.24,467.0,7,3.26,9.68,7.83,58.46
ORD101154,Electronics,Same-Day,3952,3.56,576.9,2,3.82,8.12,9.8,61.92
ORD101155,Fashion,Standard,1552,2.15,868.2,1,1.44,7.0,7.97,72.39
ORD101156,Electronics,Express,6924,5.45,473.6,8,3.76,7.4,6.97,54.83
ORD101157,Fashion,Same-Day,5866,3.43,604.2,4,2.01,0.0,3.45,44.26
ORD101158,Home & Kitchen,Same-Day,3172,4.16,446.1,2,2.32,9.64,3.55,41.55
ORD101159,Electronics,Express,8493,2.12,669.6,2,2.6,9.25,9.01,62.15
ORD101160,Books,Standard,4204,2.12,820.2,2,1.69,7.54,9.31,71.64
ORD101161,,Same-Day,3774,2.74,850.7,4,3.96,4.62,4.7,52.56
ORD101162,Books,Same-Day,2186,3.78,412.5,1,1.79,7.68,2.3,34.35
ORD101163,Home & Kitchen,Standard,3460,3.24,574.2,5,3.88,3.29,9.13,64.88
ORD101164,Home & Kitchen,Same-Day,5343,3.8,705.6,3,2.66,7.5,2.44,48.07
ORD101165,Home & Kitchen,Same-Day,7613,3.91,182.5,7,4.53,9.75,3.67,35.35
ORD101166,Electronics,Express,4729,4.51,613.3,2,2.29,1.04,6.67,55.31
ORD101167,Beauty,Express,5166,3.46,557.4,5,2.47,7.32,2.1,41.92
ORD101168,Fashion,Express,3966,2.68,36.3,1,2.15,3.57,1.99,21.85
ORD101169,Books,Express,3209,4.24,265.0,4,2.01,4.0,1.6,26.44
ORD101170,Electronics,Standard,5808,4.03,56.7,4,1.54,7.47,4.1,34.9
ORD101171,Home & Kitchen,Same-Day,3250,4.04,798.3,2,1.55,3.8,7.86,53.02
ORD101172,Electronics ,Express,2150,4.06,783.9,5,1.53,6.59,3.72,60.5
ORD101173,Fashion,Same-Day,6173,4.62,854.1,6,3.86,8.16,4.67,61.85
ORD101174,Home & Kitchen,Same-Day,1752,4.02,509.7,1,2.74,8.28,2.73,42.11
ORD101175,Books,Standard,6134,3.93,32.6,7,2.13,6.49,6.41,39.34
ORD101176,Beauty,Express,3299,2.47,735.9,3,3.25,9.52,7.02,68.82
ORD101177,Books,Express,3759,2.64,919.1,4,1.66,6.65,7.15,71.04
ORD101178,Fashion,Same-Day,621,4.75,802.6,7,4.37,7.39,8.69,58.33
ORD101179,Books,Same-Day,3800,3.32,580.6,6,2.84,4.95,6.99,44.46
ORD101180,Books,Same-Day,8367,5.06,184.9,10,4.52,9.13,8.52,42.12
ORD101181,Home & Kitchen,Standard,12600,6.39,104.0,9,3.88,3.61,2.68,27.65
ORD101182,Home & Kitchen,Same-Day,6441,4.12,415.5,8,1.99,2.07,9.6,41.58
ORD101183,Books,Express,4350,4.13,177.0,6,2.62,3.95,5.1,31.06
ORD101184,Home & Kitchen,Same-Day,4121,4.41,246.8,2,2.96,9.45,8.5,41.46
ORD101185,Home & Kitchen,Standard,2527,3.61,877.6,4,2.7,7.13,9.46,79.35
ORD101186,Books,Express,2643,3.89,160.8,8,2.62,8.88,7.82,49.27
ORD101187,Electronics,Same-Day,3132,2.93,662.8,5,2.09,2.64,6.22,46.62
ORD101188,Home & Kitchen,Same-Day,7168,5.12,671.6,9,4.06,1.28,3.5,40.44
ORD101189,Electronics,Standard,6968,3.46,751.2,5,4.75,1.37,3.14,57.84
ORD101190,Beauty,Express,2955,3.4,288.3,2,3.63,7.16,2.0,41.23
ORD101191,Fashion,Same-Day,3163,3.32,290.0,2,3.59,9.48,5.94,36.37
ORD101192,Home & Kitchen,Standard,2068,2.17,159.8,1,3.06,3.22,7.7,40.59
ORD101193,Electronics,Same-Day,8087,4.1,783.7,8,3.94,8.7,5.28,58.31
ORD101194,Beauty,Same-Day,5206,4.35,948.8,8,4.59,7.75,2.33,71.98
ORD101195,Electronics,Same-Day,4486,2.47,930.3,1,3.14,5.22,3.75,53.92
ORD101196,Beauty,STANDARD,4975,2.87,878.9,4,2.88,1.45,6.19,73.34
ORD101197,Beauty,Express,3971,3.44,55.7,7,3.47,3.61,8.98,32.68
ORD101198,Books,Same-Day,830,2.57,466.1,3,2.81,6.24,7.71,43.72
ORD101199,Books,Same-Day,1344,2.64,487.6,3,2.67,9.58,3.44,38.27
ORD101200,Books,Standard,2941,2.24,319.3,2,1.29,2.0,6.87,39.03
ORD101201,Electronics,Express,4179,3.65,442.5,7,2.47,1.98,6.45,39.33
ORD101202,Books,Same-Day,1096,4.21,397.7,5,2.06,1.5,3.66,25.06
ORD101203,Fashion,Same-Day,3167,2.42,399.2,5,3.55,4.37,3.37,33.85
ORD101204,Books,Standard,5912,3.92,187.5,7,3.03,6.38,6.89,46.56
ORD101205,Fashion,Standard,3670,3.01,113.3,4,2.18,4.73,1.73,32.91
ORD101206,Electronics,Same-Day,5564,1.73,651.5,1,2.59,4.78,8.2,47.77
ORD101207,Beauty,Express,3704,4.37,669.4,5,2.03,4.28,7.67,57.97
ORD101208,Fashion,Express,6877,3.22,17.6,6,3.84,3.44,8.17,27.82
ORD101209,Fashion,Express,3556,3.06,670.5,5,3.31,5.67,4.93,52.86
ORD101210,Fashion,Same-Day,2003,1.99,261.8,1,1.39,6.0,4.98,28.23
ORD101211,Electronics ,Standard,1571,1.96,128.6,2,0.5,7.49,9.51,42.71
ORD101212,Fashion,Standard,2481,3.38,689.7,6,3.81,5.44,1.27,54.33
ORD101213,Electronics,Express,300,3.21,889.4,2,1.21,9.39,1.03,61.52
ORD101214,Home & Kitchen,Same-Day,5525,5.0,154.7,10,4.26,7.94,8.99,39.96
ORD101215,Fashion,Same-Day,-600,6.01,686.6,7,2.69,3.21,8.48,51.28
ORD101216,Fashion,Standard,2205,2.05,817.5,3,3.45,1.24,3.94,62.86
ORD101217,Fashion,Express,2529,1.77,198.2,1,1.44,2.63,7.36,29.56
ORD101218,Beauty,Same-Day,5551,4.12,874.6,9,4.22,3.9,2.57,51.18
ORD101219,Books,Express,4152,2.77,733.1,5,2.85,3.34,1.51,49.16
ORD101220,Electronics,Express,6054,3.99,595.8,7,2.72,6.33,5.72,58.03
ORD101221,Fashion,Standard,6120,5.88,361.0,7,4.6,1.23,7.47,53.06
ORD101222,Books,Same-Day,2334,1.66,946.2,1,2.01,8.87,3.35,59.9
ORD101223,Beauty,Express,3772,6.73,357.9,7,4.22,6.06,7.33,47.79
ORD101224,Home & Kitchen,Standard,4260,3.25,794.2,1,3.2,9.34,7.08,77.74
ORD101225,Home & Kitchen,Express,5329,3.96,366.1,6,3.99,4.15,9.58,52.92
ORD101226,Fashion,Same-Day,5729,4.23,337.3,7,4.31,6.55,7.02,36.28
ORD101227,Electronics,Standard,7639,3.17,905.3,6,2.15,3.06,4.78,64.76
ORD101228,Electronics,Standard,3516,3.47,847.7,6,4.44,8.71,4.09,78.69
ORD101229,Beauty,Express,4805,2.44,193.8,3,2.13,8.16,9.77,54.95
ORD101230,Books,Same-Day,5391,3.43,840.6,6,3.24,8.13,9.39,60.57
ORD101231,Home & Kitchen,Standard,3501,3.81,310.8,4,2.19,5.08,9.14,49.34
ORD101232,Books,Standard,6571,3.43,725.7,6,2.62,1.54,6.34,62.17
ORD101233,Home & Kitchen,Standard,1201,3.89,654.5,1,1.88,3.81,1.67,51.71
ORD101234,Home & Kitchen,,3117,3.0,707.7,2,1.18,6.58,5.16,65.28
ORD101235,Home & Kitchen,Express,4643,2.87,494.4,3,1.05,2.1,3.35,32.86
ORD101236,Beauty,Standard,3548,4.13,837.7,7,2.02,1.23,1.97,62.33
ORD101237,Electronics,Standard,4329,2.96,467.2,5,3.03,9.96,4.58,65.77
ORD101238,Electronics,Express,4005,3.07,61.9,2,1.94,3.28,7.65,23.37
ORD101239,Home & Kitchen,Same-Day,2346,3.32,798.9,3,2.17,7.21,2.36,49.25
ORD101240,Beauty,Express,3297,2.22,56.5,2,1.81,3.32,3.59,18.32
ORD101241,Beauty,Standard,2543,3.31,602.7,7,3.44,2.67,1.63,53.03
ORD101242,Beauty,Express,5453,6.12,221.4,8,2.98,7.66,5.16,35.77
ORD101243,Books,Same-Day,5677,5.18,60.3,6,2.89,8.47,2.43,20.91
ORD101244,Books,Standard,3197,3.22,661.2,2,0.8,1.09,9.08,61.09
ORD101245,Electronics,Standard,6326,3.49,96.5,2,3.91,2.92,2.86,29.82
ORD101246,Books,Standard,8439,5.09,483.3,10,4.05,3.56,1.38,58.97
ORD101247,Fashion,Standard,4364,2.46,867.2,2,2.71,1.27,9.81,73.71
ORD101248,Electronics,Same-Day,4757,3.64,92.4,4,2.27,5.14,5.79,28.7
ORD101249,Home & Kitchen,Express,6482,3.62,450.9,6,2.16,1.78,6.39,46.07
ORD101250,Beauty,Standard,1622,3.37,107.2,7,4.23,9.08,2.2,38.44
ORD101251,Electronics,Standard,300,2.07,833.2,1,2.17,8.82,3.89,64.94
ORD101252,Fashion,Standard,4951,5.35,40.9,6,1.56,2.42,1.15,25.91
ORD101253,Books,Standard,7414,3.31,861.7,8,3.85,7.05,6.7,83.61
ORD101254,Fashion,Standard,5654,6.07,221.6,10,2.97,5.79,1.63,34.84
ORD101255,Fashion,Standard,6853,3.44,361.5,4,4.16,8.23,1.65,52.95
ORD101256,Home & Kitchen,Standard,4367,5.25,820.2,5,3.59,5.42,9.18,72.1
ORD101257,Beauty,Express,1794,2.57,282.4,3,2.45,4.43,3.67,33.8
ORD101258,Home & Kitchen,Standard,5384,2.97,638.7,4,3.0,5.72,2.58,63.41
ORD101259,Home & Kitchen,Standard,4584,5.86,218.0,3,1.4,9.52,1.0,43.02
ORD101260,Books,Express,10126,4.1,917.5,8,3.22,3.85,3.92,63.09
ORD101261,Fashion,Same-Day,2751,3.25,199.1,1,2.1,2.31,3.08,20.19
ORD101262,Fashion ,Express,4275,3.37,188.2,1,1.42,2.13,3.1,25.79
ORD101263,Electronics,Same-Day,3910,2.72,695.9,2,2.86,6.43,8.64,58.19
ORD101264,Electronics,Same-Day,4866,3.76,637.5,8,1.83,7.91,7.04,44.68
ORD101265,Beauty,Express,5793,3.41,497.2,8,1.94,1.14,8.48,55.9
ORD101266,Home & Kitchen,Standard,4892,5.76,401.3,8,1.91,9.74,3.91,58.05
ORD101267,Electronics,Standard,2405,2.61,783.9,2,3.39,8.82,1.82,60.65
ORD101268,Beauty,Same-Day,1980,1.5,351.0,2,3.2,6.37,8.7,38.41
ORD101269,Electronics,Same-Day,10395,5.04,243.9,9,5.05,6.68,7.06,43.36
ORD101270,Books,Same-Day,6708,5.47,652.0,10,4.46,6.82,3.04,50.2
ORD101271,Home & Kitchen,Same-Day,6813,3.3,246.8,4,2.11,2.64,2.04,27.52
ORD101272,Electronics,Standard,6909,3.59,514.4,6,2.43,2.88,8.43,61.28
ORD101273,Fashion,Same-Day,491,-1.8,612.0,1,1.0,4.4,6.87,47.45
ORD101274,Home & Kitchen,Express,5474,5.59,-240,6,3.11,9.05,1.44,47.84
ORD101275,Home & Kitchen,Same-Day,4073,4.56,68.6,3,2.37,5.88,9.63,
ORD101276,Fashion,Standard,1046,1.62,787.9,2,2.19,5.65,5.14,64.16
ORD101277,Home & Kitchen,Express,5395,3.52,320.7,6,2.21,7.3,4.34,34.24
ORD101278,Home & Kitchen,Standard,8300,5.42,376.5,9,4.01,9.6,1.86,55.78
ORD101279,Electronics,Same-Day,2761,3.78,815.7,3,3.61,2.97,7.77,64.27
ORD101280,Books,Standard,300,3.42,826.5,1,3.53,9.68,7.61,77.02
ORD101281,Beauty,Standard,2211,2.74,692.4,5,4.17,6.73,9.05,71.7
ORD101282,Books,Standard,324,3.39,167.6,3,2.19,8.53,2.58,37.19
ORD101283,Home & Kitchen,Express,6379,4.78,39.0,8,4.09,7.54,1.19,26.7
ORD101284,Fashion,Standard,5937,3.53,541.5,3,1.65,2.21,3.54,53.0
ORD101285,Beauty,Standard,6661,5.07,443.0,8,4.11,7.92,8.04,62.84
ORD101286,Beauty,Standard,854,3.07,668.1,5,3.61,7.78,8.3,71.5
ORD101287,Fashion,Express,300,2.14,67.6,2,2.2,3.55,9.89,29.98
ORD101288,Fashion,Same-Day,4638,3.41,269.2,6,3.87,8.85,9.12,37.41
ORD101289,Electronics,Same-Day,5636,3.08,409.3,1,1.86,1.73,8.39,41.76
ORD101290,Fashion,Standard,4632,4.01,317.1,7,4.64,1.96,1.36,39.82
ORD101291,Books,Standard,300,2.74,783.0,2,1.87,8.12,5.57,70.96
ORD101292,Fashion,Standard,4976,4.63,232.2,9,4.17,1.22,2.11,45.5
ORD101293,Fashion ,Standard,3398,3.33,338.1,2,3.13,3.35,2.83,40.55
ORD101294,Fashion,Express,3100,1.53,508.3,1,1.54,6.36,8.01,45.43
ORD101295,Fashion,Same-Day,4516,3.64,928.9,9,4.12,2.6,9.68,67.65
ORD101296,Electronics,Same-Day,4591,3.57,416.3,5,3.58,4.53,6.74,41.03
ORD101297,Home & Kitchen,Standard,4835,2.76,714.8,2,1.94,9.76,1.78,61.29
ORD101298,Beauty,Standard,2408,2.76,903.8,4,2.88,8.45,9.49,82.71
ORD101299,Electronics,Same-Day,3367,3.56,48.9,2,3.44,6.87,5.19,22.84
ORD101300,Electronics,Express,1736,3.8,428.8,5,3.58,2.6,3.64,45.74
ORD101301,Home & Kitchen,Standard,1486,2.97,229.4,2,1.61,2.8,9.68,44.12
ORD101302,Books,Same-Day,2278,1.59,691.9,1,2.28,1.62,5.76,44.34
ORD101303,Books,Standard,2308,2.59,483.4,4,3.25,4.49,2.86,50.64
ORD101304,Home & Kitchen,Standard,6793,5.1,344.8,7,3.52,2.11,1.09,41.93
ORD101305,Electronics,Standard,5140,2.75,404.4,3,4.04,3.29,5.56,54.81
ORD101306,Fashion,Standard,7510,4.44,549.6,7,4.31,4.41,4.37,53.08
ORD101307,Electronics,Same-Day,7781,5.49,256.0,8,3.72,6.76,4.87,30.29
ORD101308,Electronics,Same-Day,5252,3.2,614.2,1,1.14,1.03,8.39,49.15
ORD101309,Home & Kitchen,Express,5841,3.22,52.6,4,3.16,9.57,1.17,20.39
ORD101310,Electronics,Same-Day,4980,3.6,216.0,5,2.45,1.45,4.44,24.77
ORD101311,Beauty,Express,8804,3.97,497.2,10,4.13,9.89,3.92,59.42
ORD101312,Beauty,Standard,6232,5.47,272.2,10,4.49,4.01,6.99,52.12
ORD101313,Fashion,Same-Day,5003,4.16,53.8,5,3.26,7.55,1.48,19.17
ORD101314,Beauty,Express,5693,6.27,914.3,7,2.98,1.76,3.18,62.79
ORD101315,Home & Kitchen,Express,4390,4.63,239.9,5,2.98,6.55,2.68,37.25
ORD101316,Electronics,Same-Day,4811,2.84,734.1,1,3.71,3.02,2.45,45.05
ORD101317,Beauty,Standard,300,2.54,822.0,3,3.2,8.13,9.28,74.24
ORD101318,Home & Kitchen,Express,5792,4.64,876.3,8,3.58,9.53,4.68,78.31
ORD101319,Home & Kitchen,Same-Day,3071,3.55,785.6,4,1.45,5.34,3.12,55.49
ORD101320,Beauty,Same-Day,7643,3.81,410.5,10,3.59,7.94,5.33,43.72
ORD101321,Books,Standard,3790,3.09,347.6,7,3.28,8.02,8.2,55.49
ORD101322,Electronics,Same-Day,984,3.03,246.2,2,1.66,3.94,3.36,32.85
ORD101323,Electronics,Same-Day,8556,3.65,284.3,4,3.06,7.26,3.82,30.21
ORD101324,Fashion,Express,6380,3.38,218.1,6,3.5,2.86,7.5,41.6
ORD101325,Books,Same-Day,2153,1.92,827.2,3,2.06,8.94,4.24,53.14
ORD101326,Electronics,Standard,6824,3.3,865.3,2,2.11,1.82,3.45,63.03
ORD101327,Fashion,Standard,3900,3.08,386.7,6,2.02,3.91,8.78,61.58
ORD101328,Beauty,Standard,7867,4.97,388.3,10,2.68,6.94,7.05,54.96
ORD101329,Fashion,Standard,6885,4.51,601.1,5,1.14,3.47,5.1,54.19
ORD101330,Fashion,Standard,3674,4.33,807.8,5,2.84,4.4,8.21,72.16
ORD101331,Electronics,Same-Day,8601,5.3,422.8,10,3.64,7.97,1.64,34.9
ORD101332,Beauty,Standard,4894,4.03,813.6,8,1.71,8.26,5.4,68.21
ORD101333,Beauty,Standard,5726,4.09,937.7,9,2.88,5.92,9.67,79.69
ORD101334,Books,Express,1623,2.9,201.7,4,2.69,9.28,4.11,39.46
ORD101335,Beauty,Express,5998,1.78,786.4,2,3.18,1.29,7.99,61.04
ORD101336,Fashion,Express,4021,5.98,366.6,3,1.16,4.19,8.1,52.3
ORD101337,Home & Kitchen,Express,8319,4.42,137.5,5,4.29,2.94,3.78,29.64
ORD101338,Books,Same-Day,6971,,765.0,7,1.89,8.54,3.73,54.75
ORD101339,Books,Same-Day,2389,2.47,861.2,4,3.57,7.8,1.02,52.51
ORD101340,Electronics,Express,3320,2.39,142.4,1,1.4,7.22,9.77,37.26
ORD101341,Electronics,Express,1426,3.07,455.1,1,1.02,1.32,2.44,34.0
ORD101342,Beauty,Standard,3918,1.63,181.4,1,3.83,6.03,2.81,37.6
ORD101343,Home & Kitchen,Standard,2100,3.75,417.6,3,4.25,7.47,1.35,52.68
ORD101344,Electronics,Same-Day,3271,3.84,752.3,7,2.31,1.68,4.14,44.95
ORD101345,Fashion,Same-Day,5303,3.14,901.7,6,1.48,7.22,5.55,64.61
ORD101346,Electronics,Standard,2895,2.67,75.3,3,3.15,4.36,7.59,46.46
ORD101347,Books,Express,2958,2.64,431.2,2,2.95,2.1,9.83,45.47
ORD101348,Beauty,Standard,501,1.81,599.8,2,1.85,8.88,5.09,60.44
ORD101349,Beauty,Standard,3218,1.76,708.9,1,2.77,5.45,8.75,57.22
ORD101350,Fashion,Express,1291,3.45,470.0,4,2.54,4.4,9.89,48.27
ORD101351,Home & Kitchen,Same-Day,5948,3.61,705.7,4,3.07,3.92,9.49,56.04
ORD101352,Beauty,Same-Day,3228,2.12,903.9,3,1.72,1.19,5.06,45.46
ORD101353,Books,Express,4055,3.15,576.4,4,4.13,3.39,7.01,49.93
ORD101354,Home & Kitchen,Standard,7155,2.9,598.9,4,4.18,4.93,2.15,66.75
ORD101355,Books,Express,300,3.68,202.3,1,3.86,9.69,2.29,33.81
ORD101356,Beauty,Standard,3839,3.03,772.4,6,2.18,7.14,4.98,70.5
ORD101357,Electronics,Same-Day,3025,3.23,177.8,1,1.7,4.02,9.65,30.9
ORD101358,Beauty,Express,5280,3.2,392.5,6,2.78,4.56,6.47,42.67
ORD101359,Fashion,Express,1300,1.46,867.6,1,1.76,1.6,3.78,50.64
ORD101360,Electronics,Express,5163,,462.6,7,1.65,3.86,8.83,48.98
ORD101361,Fashion,Same-Day,6134,3.73,458.7,9,4.74,2.26,4.23,33.02
ORD101362,Beauty,Standard,6203,2.66,831.8,4,2.09,9.9,8.88,82.61
ORD101363,Home & Kitchen,Express,2552,4.05,842.5,6,3.21,8.31,1.51,63.35
ORD101364,Books,Express,6244,4.1,871.3,9,2.53,1.37,9.81,71.51
ORD101365,Beauty,Same-Day,5755,4.25,899.2,8,4.22,1.86,9.0,69.12
ORD101366,Beauty,Standard,4594,5.21,31.9,7,4.3,5.79,2.47,35.62
ORD101367,Fashion,EXPRESS,933,3.28,19.8,3,1.59,2.52,3.13,18.11
ORD101368,Home & kitchen,Standard,4109,6.07,572.9,7,3.33,8.01,8.65,67.39
ORD101369,Fashion,Express,1794,3.47,239.3,5,3.18,7.97,6.93,48.2
ORD101370,Beauty,Express,5147,4.65,589.1,7,2.8,8.47,4.57,56.46
ORD101371,Beauty,Same-Day,3592,2.9,46.9,7,3.78,2.07,3.46,19.24
ORD101372,Home & Kitchen,Express,3818,3.5,392.7,4,2.01,1.05,9.8,49.98
ORD101373,Books,Express,2608,2.05,530.4,3,3.36,8.69,8.64,58.19
ORD101374,Beauty,Standard,5015,3.32,204.9,6,3.33,4.31,5.04,43.96
ORD101375,Fashion,Same-Day,3495,5.98,501.4,4,4.08,2.78,5.41,41.63
ORD101376,Books,Standard,2519,3.11,617.0,3,2.77,9.26,6.44,64.72
ORD101377,Beauty,Same-Day,726,1.72,353.2,1,3.22,3.38,8.46,41.5
ORD101378,Electronics,Same-Day,6488,5.23,140.8,9,4.4,8.61,7.66,35.56
ORD101379,Fashion,Standard,7484,3.87,384.0,10,4.63,8.74,3.78,55.65
ORD101380,Books,Same-Day,1731,2.26,694.2,1,3.33,7.44,6.41,48.73
ORD101381,Fashion,Standard,4293,4.39,324.6,5,4.17,6.44,9.06,57.58
ORD101382,Fashion,Express,7537,4.27,452.1,8,2.4,8.22,4.49,52.18
ORD101383,Electronics,Same-Day,7164,4.15,290.7,8,2.14,1.81,4.73,28.45
ORD101384,Home & Kitchen,Express,5870,5.1,592.0,7,1.88,2.31,3.43,52.11
